normLongitude,normLatitude,text
0.3125584328415055,0.7597851174156828,"happy bday to my fav dingleberry, love you�?��?�?��?🎉 @danielleeef721 https://t.co/DBAWOMQts5"
0.3285758858162668,0.5780886244404414,Thought that I'd be different this time around
0.2975735208788139,0.721024910285209,.. oops #MissDaisy @midnight
0.264002833515822,0.760747236909747,Checked in automatically with the Uber Checkin app! https://t.co/rPs1jyW5ci (@ Ferrara Candy Co. Factory) https://t.co/NsfMxiDqcQ
0.2604730946768939,0.7637373727602078,I can never catch a break ☹
0.3044184669827535,0.7512825935350599,AL Central Preview https://t.co/pMJHmFfScs via @ToughLoveSports #ALCentral #MLB
0.2896813340666506,0.7077415189439534,Angry White hotel owner James Brock poured acid in pool to get blacks out in 1964. https://t.co/2Zcx1CHPMu
0.2727423759356602,0.7008776927038207,Good morning!!!!! It's Friday lets get this money &amp; be productive !
0.2787604892841736,0.653562989277414,Calendar for Upcoming Primaries: Early Voting FL - Mar 5. @People4Bernie @Women4Bernie @VetsForBernie @Bernlennials https://t.co/Za4TA4w4Ic
0.2991070793296022,0.7675427603563969,So lucky to have this�?�? https://t.co/h5asoUERus
0.3037947163404562,0.7523474294137695,Come learn how to play 1v1 HPs https://t.co/nzA0LcMWqS
0.3178353962880499,0.2468472906249524,@purplecircle8 You are welcome sweetheart :-*
0.236190822477297,0.7281827285799352,"oops , I didn't mean to forget my moms birthday"
0.3071209232243484,0.7583685717245242,"@KaynorTech it's freezing, turn the heat on"
0.2349927731811327,0.670958253862781,I don't know what my phone was on last night..but I didn't get all my text message till 6am 😳😳scared the shit out of me
0.2701565082175934,0.7652230919091408,"March 18th: An evening of Comedy March 19th: Strength Challenge Learn more by clicking the ""strength events"" tab at https://t.co/6UBsLeDOFG"
0.2333444678610414,0.7345134857678062,I have so much to do today and I don't wanna do any of it
0.2835351841919799,0.684127752923096,@Maggie_Dooley15 damn 5'11 didn't make the cut
0.2554168949738287,0.6655389186910441,right https://t.co/AJ0fM4bfxa
0.3618317108203587,0.2729150681501431,I just want you know you better know
0.3127593175097276,0.7641768176073276,@bossjones @netflix its LIIIIITTTTTTTTTTTTT bruh!!!!
0.3101482294817035,0.7620959035167172,#lilypad coming out of the machine. #manufacturing #madeinusa #thefrog #thenextbigthinginfitness� https://t.co/86LH82CW9E
0.236190822477297,0.7281827285799352,@nytimes Don't want 2 hear Trump is like Reagan.  No way especially after last nights performance.
0.2669579616549573,0.6959834732887791,"Balak sends Balaam, to curse Israel, But God turned his curses into blessings."
0.2684842963883815,0.7850708208768297,@kabarson And the Detroit audience cheered.
0.2952226674875527,0.7374883798231298,Happy #followfriday Check out some #Ouliverse merchants @Bistro360 @CopperwoodTav @UpperCrustPizza @ElPasoCafe @TwistedVines #doyouOuli
0.2858310212618554,0.7521358313243907,@DomTheKidddd thanks �?💙 you're great
0.2477220888749368,0.7612579581344046,We did. I know there are fantastic photos of it somewhere at my Dads. @bachiles
0.1764642582490261,0.6980664242937965,GOD WE PRAY FOR YOUR WISDOM LORD OUR NATION NEEDS IT  IN JESUS NAME AMEN
0.2952226674875527,0.7374883798231298,@JimCantore @weatherchannel @SamChampion @StephanieAbrams @Anaridis --March Snow In DC - Arlington Rosegarden/River https://t.co/HzNV7kQZxA
0.2679864912729076,0.7443743244658889,Someone in btown take me to taco bell for breakfast pls
0.263019669397018,0.7615691551187035,@polly60 @KMB_TW_1996 Already into Arrow! And the Flash
0.2327007594029263,0.6639157816772172,I love this https://t.co/kX4oTPTops
0.3037300047229959,0.7518995453659288,"Don't mess with her! Props to her for fighting back, but that was pretty dangerous, glad she didn't get shot! https://t.co/RUpfxSAC7R"
0.3935135781874946,0.2572015899526927,"just because i'm losing, doesn't mean i'm lost ✨�?� @ Coliseum Eventos https://t.co/j8popOPuaQ"
0.2916588317986082,0.7137625174267824,Nobody will ever fxk yu like i do 😋😜�?🆗
0.2953369594113941,0.7366894778917802,wow I'm not left on open. https://t.co/wBMif41Myh
0.2996012930006135,0.7334423603327784,It's snowing can they cancel class I'm not walking out in this
0.2756761223671719,0.6505528534930548,Megyn is a coward..she won't take on the real corruption which is special interest groups..Trump only honest candidate #MegynKelly
0.297690784529742,0.7220501040778055,"@OMGAngie_ I do, just gotta have socks on lmao"
0.2811553703141287,0.6407231127248512,HOUSE OF CARDS HAS ARRIVED
0.2734701355678362,0.7415561212175017,"@FOX19Tiffany 6'7"" 350 pound dancing trucker wants you to get up and move! #TruckerHealth https://t.co/gBlZ024pFt"
0.2684842963883815,0.7850708208768297,Good morning po! https://t.co/alpoAK3oH7
0.3013509607528492,0.3637291360692062,fuck her gently
0.2787357312104707,0.65283877291191,@Andrea_Arn_ @troutalpha Her accent. Her low-key style. Her brilliant lyrics. �?🎸
0.2562099815663652,0.6721921264265891,They talking about drugs ain't never had work
0.2482581572367987,0.7841498331374647,After wandering the airport and taking two trains I found� https://t.co/hiqTMzM6HD
0.2382972228815796,0.6910498216986509,I got like 4 hours of sleep 😒
0.2688564680229577,0.7444754471593729,"@kielhauck Don't you have a radio show to host, though?"
0.264960583389584,0.7589253179631477,Happy birthday @Mrs_MarthaRoyce luh u
0.2775151766955344,0.6892660872004465,@rachelloumiller very helpful thx:)
0.3047081564218485,0.7528002463707374,For ya nosey ass cry and stay bitches  https://t.co/mN68AFFK4t
0.2317394698493295,0.6705901243433561,@BMS_Derek hey this chick needs to learn you live by the gun you die by the gun
0.3043608230596943,0.7522588430732682,He makin sure she keep em closed https://t.co/2YTHjxs7vH
0.2282206052276486,0.6775319519661077,@jillytaft THANK YOU JILLY
0.2780637198952632,0.7461479016027467,Thank you😊 https://t.co/d4HNFGPR0E
0.2769334210189383,0.7648271219679917,@EvCoRadio I vote for @cvacdebby to wear the outfit @Babchik
0.3918757623057772,0.2803524140748276,shashashashaahs
0.2775151766955344,0.6892660872004465,"@ChuckChalk not a knock on sports teams, but GA Baptists kicked Mercer out for liberalism."
0.1840493772887185,0.7169020983442627,@lisabriercliffe thanks for the #FF
0.2332573866335526,0.7534279269874146,Amen! https://t.co/lrzNViwU73
0.2756761223671719,0.6505528534930548,Totally gonna treat myself to a manicure and a pedicure today.
0.2780176696157074,0.7459676396533894,Happy #flexfriday !!! I'm sooooo excited 🤗 that I get to see my supportmilitarymuscle family� https://t.co/M0u0XWw2VO
0.2332013787643656,0.6649119960864076,"Construction cleared in #NeSide on I-35 SB after Oconnor, stop and go traffic back to FM 1518, delay of 12 mins #traffic"
0.2417243255868862,0.6671887921500844,@eggo Can I eat you
0.2768970749593873,0.7668597642969475,"Hey @PlaymateKhloe look what I found on @Playboy shop Maybe I'll get it, so I can ask you to sign it, if I meet U 😚🤓 https://t.co/Ig4Cihdjeh"
0.2786598807199899,0.6531241586144092,You have like 2 friends lol
0.1938619865916076,0.6967383949727973,@DogPoundNDP ATTENTION: ANOTHER TIME CHANGE!! The game is at 7:00pm vs Corona. Come out and support your lax boys
0.2417243255868862,0.6671887921500844,pray for @ihurtado97 and I today as we try to get to nationals 😬😬 #highlandcentre
0.3789156873667408,0.4248130455739964,I'm at Liandra's House https://t.co/FT3T4Ay0t9
0.2740098758645116,0.7400345189447296,In kenwood at the eye drs and its a building with several offices. 😔😔😔😔
0.2378885899929284,0.690367350416768,"@Edbarton__ @PhillyD fam im not sending you pics of my deeds, are you smoking crack rocks? Im confused you bum"
0.2748849794999576,0.6861112799590492,waddup
0.2860708883402532,0.7736658028088825,#ugdsb staff gave @nasim_asgari standing ovation she deserved. Thx for sharing great spirit #equityed #PD https://t.co/Tm8k52sZze
0.2369614913405734,0.6912379019785589,Four-year time-lapse of Shanghai Tower being constructed - https://t.co/EV0Hu1a7jc
0.2399542829854928,0.7561073051895809,@damonbenning @GarySharp1620 did you say blueberry coffee? Is that a thing?
0.278582580819929,0.7669860568774273,Send some bus photos Warriors!!
0.2775151766955344,0.6892660872004465,don't slip cause a nigga might catch up on it
0.2784736053420927,0.7561189474770793,formal apology to anyone that has to look at me today
0.2679864912729076,0.7443743244658889,The only thing good about being home with pink eye? @LorettaLynn is about to be on @TODAYshow
0.302721857244996,0.7542075559767217,"My girl is a switchblade, a bright light on the city scape, wherever she goes I'm gonna chase"
0.2480948452310841,0.7848331588349707,About to smash this breakfast .. Ion think I'm working out today .
0.2789861641055863,0.7490281607702074,@KenCarman @SportsBoyTony Problem is the regular season is boring. All of these distractions go away when Playoffs start
0.2860993807579547,0.6386282162275189,I'm freezing
0.2427726176274111,0.6645350658528272,Why u so mad??😂😂💀
0.2367982257043001,0.6894498954022374,Congratulations ladies! https://t.co/tE9GCyOyTX
0.2871764466407776,0.7086423598894463,Here we go! 😈🚙 #florida
0.304949293556327,0.7700330203852455,My old man's 63rd today #thedonbishop
0.2648013758085032,0.6932963244913842,So Kendrick didn't put the new heat on iTunes|Apple Music yet. 😑
0.2679864912729076,0.7443743244658889,@crowncorvus Hey stupid idiot. Make sure you RT that I blocked you to your 231 followers. HAHAHAHAHAHAHA
0.2779806981811255,0.7457741550197373,Accident on SR 315 NB at I 70 #traffic https://t.co/hylMo0EFh8
0.1708070289298981,0.7174127574508053,I'M LAUGHING SO HARD AT THIS JSHAHAHAHA I LOVE STEVE  https://t.co/Llvj6v35YL
0.2669648674937615,0.7166462634496309,It's sucking my will to live!!!
0.2282206052276486,0.6775319519661077,Stupid cramps are going to be death of me.  😢😭
0.2699491595326019,0.7292583087934179,Is that floyd 😈 https://t.co/EQcNpAdHQV
0.2618248805433296,0.6712746986227469,should've stayed home but ima gone head and go to first and second block.
0.2417243255868862,0.6671887921500844,Just live ☺�?
0.3010086434560426,0.7462270613832535,This week Aljazeera America &amp; The Phila Daily News both wrote stories on my old latino neighborhood.Describe as drug dens where evil happens
0.2947455346855769,0.737648510061111,"This #Hospitality #job might be a great fit for you: Shift Supervisor (US) - https://t.co/hHZTfj4ksl 107 MAPLE AVENUE, #VIENNA, VA #Hiring"
0.17856126519605,0.6902907989751298,I'm gonna strangle my cousin for waking me up this early
0.2327007594029263,0.6639157816772172,Who the fuck would come to school with no bottoms?
0.285230332854889,0.7732307816422881,Mostly cloudy -5°C. Wind: NNE at 2 km/h. Today partly cloudy. High -2°C. Low -10°C. Tomorrow partly cloudy. High 1°C. Low -12°C.
0.2941560988879966,0.7278181908714112,"mental illnesses are REAL and a big deal in our society and way too many people over look, make fun, and/or don't take them seriously"
0.2850199293277746,0.7104600455525961,Its going down #tonight #atlantaclubs #nightlife #professional #ladiesnight  #tellafriend free� https://t.co/4r1gLNRrgr
0.2973799342940408,0.7232614811765873,★★★★★New Release! NETWORKING KARMA #PUYB #bookboost @gailtolstoimill https://t.co/fsCgW9Qdsi https://t.co/kmtBaZRA5B
0.3008466023813039,0.7458313596617498,"Can you recommend anyone for this #job? Retail Customer Service Associate - https://t.co/ESQxhuVmlP #Philadelphia, PA #Retail #Hiring"
0.3124475675902127,0.7656628881628681,"#Burlington, MA #IT #Job: EHR Applications Analyst I at Lahey Health https://t.co/FrKrxzGvDC #Jobs #Hiring"
0.2832132461188067,0.6599281679864197,"@uhhuhjulie anxiety, depression bipolar etc. shouldn't be laughed or glorified yall don't get it's not who can be crazier or more upset"
0.2937566786449461,0.7548806123603335,I miss u😥😃i miss ur smile😓and i still shed a tear😿every once in awhile😥😥😥😓😓😓😓😓😓😿😿😿😿😿😿😿😭😭😭😭😭😭😭😭😭😭😵😭😥😥😥😓😓😰😰😨 @angeldelrossi
0.1747498793914063,0.6997039674236398,"Omaha bound, guys!!!!!"
0.2858310212618554,0.7521358313243907,how often do you take the advice you ask for?
0.2864135803838022,0.6429588478593639,"STREET FIGHTERS CORRUPT wASH. PROFESS. PRIMITIVE POLITICIANS RUBIO/CRUZ, NEED TO TAKE LESSONS IN PUBLIC BEHAVIOR,WINNING FLEXIBILITY LEARNED"
0.2952226674875527,0.7374883798231298,I GOT A WINDOW SEAT ITS LIT
0.2699491595326019,0.7292583087934179,6�?? love you cuz �?�?� https://t.co/pXoEGdsAkJ
0.2789861641055863,0.7490281607702074,I refuse to give up
0.2871764466407776,0.7086423598894463,Don't act like you know me
0.2966511078730834,0.7406723437061333,"Join the Johns Hopkins Home Care Group team! See our latest #Healthcare #job opening here: https://t.co/Qs4TaAqgG5 #Baltimore, MD #Hiring"
0.2139078608947592,0.7441612888747013,"Can you recommend anyone for this #job? Recruiter, Talent Acquisition - https://t.co/KQ9nO21zPT #Denver, CO #HR #Hiring"
0.193085435516816,0.6960660771650201,@lgib15 HRC doesn't have white libs or people under 30 so how does she win?
0.2282206052276486,0.6775319519661077,Judging 3 tryouts today and all I can think about is when I'll be done and can take a nap lol😴
0.2871764466407776,0.7086423598894463,I try so hard not to say what's really on my mind but people keep testing me..
0.2427726176274111,0.6645350658528272,I sent all of my vloggers an eyebrow tutorial. I hope they all are #inspired this morning
0.2381481028412183,0.6926410600109044,1 DAY MOREE
0.295753874640503,0.7387263106667871,"I know you thought we had something special, but you dont mean nothin to me"
0.3010791812917305,0.7461763896388606,"Join the SONIC Drive-In team! See our latest #Hospitality #job opening here: https://t.co/01GNTtVtjn #SONIC #Philadelphia, PA #Hiring"
0.2854203396604677,0.6350627180624162,People calling Kendrick Lamar untitled tracks classic and also calling it trash and it ain't even been a whole day yet....  Y'all annoying
0.2963256156843061,0.7399150562470995,"ManTech: Information Systems Security Officer (#Hanover, MD) https://t.co/e3pgadAigf #Engineering #Veterans #Job #Jobs #Hiring #CareerArc"
0.2912639035587292,0.7358133870112297,"This #Hospitality #job might be a great fit for you: Asst Mgr - Food and Beverage, Skyland - https://t.co/wPzFQi1mjn #Luray, VA #Hiring"
0.2817974952120788,0.7578193900573441,Love waking up n rolling over into sex 😑🙄😭😭.... But Bae can't take it �?�😫🤔
0.4181943044834624,0.379730499853994,I'm at Churrascaria Cupim De Ouro w/ @ale_araujo93 @recordarfazbem1 @joel_lays @shinoby21 @elidyandro https://t.co/MrxShHqnhS
0.1633217193835143,0.805390495915603,"@NonStop56 @GinestraJanelle @immabeastco @erlovestyle @JadeChynoweth  ""You better have it tomorrow too &amp; the next day, or ill be waitin"""
0.2638812150744402,0.7578457261167103,@1800baskets I would like to register for the #Hoppin Basket Twitter Party.�
0.304175005543576,0.751991948977323,@carlquintanilla hit me with your best shot https://t.co/Pr8fC8xJWQ
0.3125739447319614,0.7654642120408022,"Join the Kelly Services team! See our latest #Manufacturing #job opening here: https://t.co/a4lnLtlCOg #KellyJobs #Woburn, MA #Hiring"
0.2940818873677049,0.7269853533240812,Thes shit y'all don't know lmao
0.289756865220413,0.6977241721392722,@foxandfriends @marcorubio u rnt an underdog!! U r an #EstablishmentPuppet #boughtandpaid4 #noaccomplishment #alltalknoaction #careerpolitic
0.304581139731768,0.7677563316094267,"Interested in a #Hospitality #job near #Niskayuna, NY? This could be a great fit: https://t.co/0RScWEq7PB #parttime #Veterans #Hiring"
0.2464032530168327,0.7847540418141173,It is evident from his life that Trump values expediency above all things which explains his many delusions. #GOPDebate #Trump
0.2948361738198822,0.7367689952984807,@side_shore @UniteUsAll exaclty the local government was such a disaster the state had to take over.  Pitiful
0.2349927731811327,0.670958253862781,"If @mandydudley kiled #popcop does she get a life sentence?  Oh, wait....@MattBearden @DudleyandBob"
0.2800118809357297,0.7120985332820594,"#Retail #Job in #BLACKMOUNTAIN, NC: Grocery Mgr I at BI-LO https://t.co/RAmbIqrgfY #Jobs #Hiring #CareerArc"
0.3043608230596943,0.7522588430732682,"THX's - Best Of 2015 Awards - Gospel Rap LP - @thederekminor's, Empire. - #Flow On: https://t.co/Nz0xT7JvNF https://t.co/MJvATEykhw"
0.2775151766955344,0.6892660872004465,#FOLLOW THE #STARZ &amp; GAIN! @12alejandre_s @Sammi_Gemini @yorlyx @Tightgold23 @AlpacaPlush @DaisyLouTrain @amanikonanherv1
0.1628812869736126,0.7901247592597297,"Don't save him, he don't wanna be saved."
0.2775151766955344,0.6892660872004465,We're half way through the second semester and Niko and I have yet to be on time to first block
0.2321978901028732,0.6649473077857854,Why do I have so much anxiety :))))))))??????
0.3489058572289142,0.1665719962753337,@Harry_Styles I loveeee youuu
0.2948484923431545,0.737418374495731,Thank you for hosting my relaunch party last night  @KendraScott @ArielMcMillan @mosaicdistrict !!! https://t.co/1saYvoSFvu
0.2740999769383188,0.7451329079311504,Olympic gymnasts coming up on Today Show!! Yeah!!!
0.2896116122164768,0.7144650041137836,Please save us from this @tedcruz https://t.co/VeQOy6lwWN
0.2589116941471092,0.7842469395333047,2 inches of snow coming in today 😣
0.2562393401302342,0.7583004128367121,@lily_broyles 😭😭 Fundamentals were the days! Love you too!! �?��?�?��?
0.3010086434560426,0.7462270613832535,"Holy jobs reports!  242,000 new jobs vs 190,000 estimate! Congrats #POTUS #obamaconomy"
0.2715704582985352,0.7085708463124484,Accident in #Hixson on Middle Vly Rd at Lower Mill Rd #traffic https://t.co/vROF4zyOIo
0.2752289007711486,0.7664777845370028,You didn't stop growing did you?
0.3068170575680121,0.7521774170311213,cant wait to spend the weekend at uconn w my bestfrienddd @sdutton26
0.2382972228815796,0.6910498216986509,90 days til graduation 😊 76 days til Cali 😛
0.2826539067133123,0.7590604967770902,I want chick filament omg
0.2310793460548956,0.5861982786102896,"I'm at @SmartFit_mex in Venustiano Carranza, DF https://t.co/aEOYsaEcHN"
0.3127514784494634,0.7678083444520458,Happy birthday to the biggest thot ever 😉 have a great day ily😘💟🎈 @gaby_ginn https://t.co/FYkUOwOYcJ
0.2627407134628718,0.7693699270009186,@HarrySackersBro  happy birthday https://t.co/qXrwTvlEg8 via @YouTube
0.2820968930706752,0.7571760594074552,@RickeySmileySho what kind of apology?
0.2892455196448175,0.7510196683124156,Every song and every thing about this album will forever put me in the best mood https://t.co/10ZqWa5pG5
0.2417243255868862,0.6671887921500844,@BacwardsLs REAL
0.2764596718155081,0.713644344982263,Oh @DollyParton! So close and yet so far�. tnvacation #TravelSouth2016 @ Dollywood's Dreammore� https://t.co/IUMqCEiM6f
0.2373061154441764,0.6907098824526613,Ma you over your head. We get it. You wanna be different.  https://t.co/wkOfTagH7R
0.1649031564696775,0.804464827160343,@MezzacoronaWine @GoPro #Winerderlust in Rocky Mountain National Park! https://t.co/JtxXGtq0n3
0.2571137351006341,0.7824643673202295,My roomie is in the bathroom. I have to pee so bad I must be making Ted Cruz-like faces.
0.2579683209873864,0.6884328531545104,@JOSE__RUIZ20 you today  https://t.co/niGwD1kd6q
0.3273035827132134,0.5751547252311806,Avoiding all future spoilers and sneak peaks of Batman v Superman until its release. It worked out for Star Wars.
0.2957498428321639,0.7372342436529177,IMMA Stand Right Beside My Baby👫💪�?� If A Pussy Nigga🙄 Play He Might Just Die💥🔫 By My Baby�?😘
0.2604893414792496,0.7670745926837926,Big shoutout to @KaufmanKayla and @MollyGross_25 in the first round of state today!! You guys earned it!! Go kick some butt💚💚
0.2858826852767777,0.6362404199903803,Feeling leaner already
0.2761223917856743,0.7634817827617737,"Vehicle on fire in #Washtenaw on I-94 WB between US-12 and US-23, stop and go traffic back to US-12, delay of 14 mins #traffic"
0.2769334210189383,0.7648271219679917,how did I reach my way to mr Lewis's good side
0.3043608230596943,0.7522588430732682,@thatkidARGO both
0.3031667180823572,0.7503780208379816,"@FilmFatale_NYC Nor I but why alter face w/nose &amp; makeup, just act. Add trailer &amp; wonder what story is 4front artist or just angry Blk woman"
0.3508921782781447,0.1635981401134198,@Sarah_K_15 @justinbieber @shots  Justin followed a question to you?
0.2367982257043001,0.6894498954022374,@CoconutJen so over her! Oh she gonna learn. Her face is pulled to tight and is affecting her brain #IAmCait
0.2906853505815313,0.7138783416666167,#ncties16 ED PUZZLE!!!
0.1745500723023386,0.6997187272786086,Listen to The Kathmandozer - VinnyX by VinnyX (aka Ephedream) #np on #SoundCloud https://t.co/jnmbZhiH8b
0.2669648674937615,0.7166462634496309,"So inspired to rock climb and, more importantly, live life with a ""no barriers"" attitude. Thank you @ErikWeihenmayer https://t.co/KCHjpVYJ0J"
0.2633239827080234,0.7601178730398702,"242,000 jobs! Nice."
0.2816248696561931,0.7569789607278824,Also Happy Friday Blue Nation members @MatherDonald @WrobStv
0.2993003072073765,0.7418642706046724,Got a busy Saturday with the kids.  And I gotta work....fun 😞
0.2756761223671719,0.6505528534930548,@GinsburgJobs @SD_Cohen Just Get @tedcruz 2 Pray At the FlintLake Poof Its Pure Drinking Water Yes If I'm POTUS U will see the Face of God
0.2885182368304813,0.7746639608386905,@JustinWolfers How can that be true? If all these people are employed who has time to attend all those Trump rallies?
0.1630408693014359,0.8013070850518134,@King5TracyT tell @GovInslee and @wsdot to stop stealing our money
0.2947118570561382,0.7368102661386714,@WrightAtWoodson you don't have a monopoly on smart kids 3/5 are mine too!   https://t.co/qMAn1wNorv
0.2933941673106398,0.7433473580912894,I love sheetz coffee lol
0.2737013338937654,0.7675435611280913,@Alyssa_Camire33 you go to college with your bestfriends dammit
0.2769334210189383,0.7648271219679917,Mrs.Smith is my idol
0.2900640905906581,0.7686996202185217,Can't think of a better way to spend Kevin Keenan's last official day than cutting out this afternoon for an... https://t.co/URla6rFghV
0.2973808179381108,0.7427473468577219,I love the way the snow looks laying on the trees �?��?
0.2814688000322717,0.652110338889666,can already tell this is not gonna be a good day😫
0.2907304739971982,0.7138305081525389,"Finished off my trip to Raleigh, NC last night with a dinner presentation to local physicians� https://t.co/XoHHjfQj34"
0.2999414536809522,0.750790367726453,Save me white Jesus Bored in the USA____
0.2515969629020331,0.6700465675142427,Then she start acting all difficult and you can't for the life of you find out what's wrong until you feed er pizza  https://t.co/ec6Bgws7v9
0.2736433764666222,0.7394328206484663,Accident in #Cincinnati on Burnet Ave at Oak St #traffic https://t.co/oaARUhWVVr
0.2959575764710077,0.740669352085279,"At 8:20 AM, 1 NW Ellicott City [Howard Co, MD] TRAINED SPOTTER reports SNOW of 1.80 INCH #LWX https://t.co/EH0mgg1ZRT"
0.3685204181539873,0.2532417791328691,To com 45% d bat 😭
0.2796475075329789,0.6528689690018225,Been on my musiq vibe lately
0.2927199381363061,0.71029073287337," shit ain't never meant Fr me. 😩
705747812768612352	1457098365381	1.2885453410739858E-4	-83.1738665	0.27751517669553444	32.6782075	0.6892660872004465	place	351	6.297416428394976E-6	219	2.011131936683322E-4	4711	0.0014897808810926535	2246	0.002457731074321744	97	0.17173524150268335	en	don't go around and tell people something that's none of their business and especially not yours.
705747813485912064	1457098365552	1.2891452976535492E-4	-46.5955455	0.3841891583486239	-23.682803	0.2510883990911583	place	3968	7.119130594835117E-5	1261	0.0011580079324920863	120581	0.038131876124609054	51841	0.05672806617271306	40	0.06976744186046512	pt	@luccoelho em maio estou ai, xoceta tour
705747813506916352	1457098365557	1.289162840243595E-4	-79.2725695	0.2888925957028544	43.629311	0.7744052493855449	place	56272	0.0010095960605659318	15143	0.013906196765842715	52084	0.01647075937398212	14208	0.015547392299182252	111	0.1967799642218247	en	Did you see this? First shot taken on @TigerWoods' @BluejackNation course... #HoleInOne https://t.co/BFFfs1H77B
705747813662117888	1457098365594	1.2892926554099334E-4	-62.002727500000006	0.33925693059563844	17.3308015	0.5699479482974079	place	899	1.6129280253923313E-5	102	9.366915869483966E-5	97327	0.0307781583133315	13002	0.01422770232784119	69	0.12164579606440072	en	When I'm not happy u can se et in my tweets CAUSE IM A REAL ASS BITCH
705747813267869696	1457098365500	1.2889628547170737E-4	-71.44151688	0.3117304280765782	-33.04935687	0.17826829022693372	geo	1128	2.0237851086124024E-5	1352	0.001241575515249247	19032	0.006018575616420162	5154	0.005639869081502345	102	0.1806797853309481	es	Happy Friday 😊�?�?�💟 (@ Quilpué in Quilpué, Región de Valparaíso) https://t.co/ZjrdcH2o0A
705747813557215233	1457098365569	1.2892049424597046E-4	-43.441578	0.39338712758371924	-22.911421500000003	0.25708549104039286	place	248	4.449456621771948E-6	184	1.6897181568480878E-4	1566	4.952232773914446E-4	956	0.0010461223985091662	31	0.05366726296958855	in	@LucasXt2 foudac mesmo , semgra
705747814140268544	1457098365708	1.2896926264629755E-4	-64.1980255	0.33285474558077505	-31.415456499999998	0.19097102001080637	place	915	1.6416341971456988E-5	882	8.099627251847899E-4	14629	0.004626194971238469	1107	0.0012113572124996307	14	0.023255813953488372	es	Soy un fracaso
705747814383493120	1457098365766	1.2898961205075058E-4	-72.54558449999999	0.3085106168381222	42.1130625	0.7626172020025197	place	136	2.4400245990362296E-6	315	2.892724018517107E-4	799	2.5267139121057744E-4	431	4.7163049556218684E-4	27	0.046511627906976744	en	@ciarasheltra Happy Bday!!!
705747814249308160	1457098365734	1.2897838479312133E-4	-73.9685415	0.30436082305969436	40.780709	0.7522588430732682	place	1379	2.4741131779933536E-5	193	1.772367414520005E-4	72395	0.022893798957058512	1424	0.0015582408948504735	29	0.05008944543828265	en	Lmfao https://t.co/gWcAERL5Nx
705747814211567617	1457098365725	1.289752271269131E-4	-78.85356300000001	0.2901145515081393	42.896229500000004	0.7687059201149015	place	1079	1.9358724576177148E-5	688	6.318076586475459E-4	78960	0.024969878660810005	2110	0.002308910314701193	39	0.06797853309481217	en	Robin Thicke x sex therapy �?�?�?
705747814752636928	1457098365854	1.2902048700923105E-4	-45.611079	0.3870601748001194	-42.083055	0.10803596247829264	geo	139	2.4938486710737937E-6	0	0.0	718026	0.22706461620196003	0	0.0	16	0.026833631484794274	in	f51fc5dbdc800000
705747814844932096	1457098365876	1.2902820574885117E-4	-89.92202900000001	0.2578353952556737	35.1335205	0.7083548750766802	place	1760	3.157678892870415E-5	1945	0.001786142290798658	23344	0.007382178919173616	9974	0.01091425188570128	60	0.10554561717352415	en	I talk to one person 😘 she know who she is A &amp; K 😌
705747814819766272	1457098365870	1.290261006380457E-4	-74.65934899999999	0.30234620936048123	40.372875	0.7490881447897026	place	350	6.279475071049121E-6	337	3.094755537270683E-4	4257	0.0013462104034836395	3953	0.004325650461617922	73	0.12880143112701253	en	I spend every theory class showing Jade puppy pictures and being confused
705747814874292224	1457098365883	1.2903066171145758E-4	-84.19166667	0.2745469486934593	39.75944444	0.7443190396545777	geo	36	6.458888644507667E-7	202	1.8550166721919225E-4	43	1.3598084883673127E-5	52	5.690205514903414E-5	120	0.21288014311270126	en	(Link in bio) Our online store is now open! Enjoy our first week with free shipping!!! Now till� https://t.co/C1pZLuUVEd
705747814379360256	1457098365765	1.2898926119894968E-4	-66.8589635	0.3250946066888885	10.4579305	0.5165149331910983	place	666	1.1948943992339184E-5	627	5.757898284476908E-4	591	1.868946085174609E-4	129	1.4116086758125777E-4	129	0.22898032200357782	es	El poder tiende a corromper,el poder absoluto   corrompe absolutamente."" #DaleRT https://t.co/pjONqyvdJk https://t.co/2jgJYO7vao"
0.2792049782911093,0.6492019127722175,Welcome to Day 2 #MissionPossible2016 @Manateeschools #Title1
0.2959335503928875,0.739159881892401,You have an obsession https://t.co/H30ecI55d1
0.2811472717016459,0.7567067916455815,Delete this https://t.co/jpWVPdbgaG
0.1633217193835143,0.805390495915603,Happy happy birthday to my pretty pretty princess @tessablavergne! You're a rock star and deserve an amazing day! Love you! 😘�?��?
0.1721406475991924,0.7249584874356005,World's #Deadliest Elite Special Forces In #Malaysia https://t.co/TGVe19Ujnf https://t.co/DvT9tOg37J
0.2419088890866676,0.6666010801477843,"#pushups in a controlled space @ Houston, Texas https://t.co/TOIjxl5XCL"
0.2703198205149397,0.7691738040188956,"@Chromeseekers Following!  Hope you'll Follow us too!  Happy Hunting, Boating and Fishing! ~ Michigan Freshwater Marine @Boat_Parts4Sale"
0.2470906901911429,0.7584452203471935,Glad to hear #thunderboomer I'm not the only one! #weather  https://t.co/raQTwiOw91
0.2332013787643656,0.6649119960864076,"Debris cleared in #NeSide on I-35 SB after Oconnor, stop and go traffic back to FM 1518, delay of 12 mins #traffic https://t.co/UUKZ2wSkek"
0.2282206052276486,0.6775319519661077,Except for Stephen. He's staying here
